Laa,ndaa,Haau,mmw,gravy,aroma,locus_tag
158,19,4.0765,129.96,-0.0057,0.0759,b3634
268,20,4.1119,130.48,-0.2806,0.0709,b3635
54,17,3.7614,133.24,-0.8537,0.0741,b3636
77,20,3.9919,133.04,-0.6831,0.0649,b3637
221,20,4.0692,132.02,-0.1240,0.0769,b3638
405,20,4.0409,124.90,+0.0254,0.0469,b3639
150,20,4.0523,124.72,-0.0080,0.0600,b3640
197,20,3.9420,133.18,-0.3173,0.0711,b3641
212,19,4.0264,128.48,-0.0670,0.0943,b3642
227,20,4.0059,124.96,-0.1555,0.0352,b3643
286,20,3.9682,133.49,-0.4503,0.0524,b3644
273,20,4.0718,131.31,-0.7231,0.0659,b3645
204,20,3.8673,125.36,+0.9966,0.1029,b3646
559,20,4.1236,130.77,-0.3247,0.0912,b3647
206,19,4.0825,131.82,-0.4413,0.0825,b3648
90,15,3.6343,130.10,-0.5511,0.0111,b3649
701,20,4.1523,130.99,-0.3354,0.0628,b3650
228,20,4.1197,128.51,-0.2325,0.0526,b3651
692,20,4.0453,128.25,-0.1295,0.0477,b3652
400,20,3.9042,123.70,+1.0222,0.0875,b3653
462,20,3.9407,123.47,+0.7632,0.0671,b3654
568,19,4.0459,127.39,-0.1648,0.0739,b3655
771,20,4.2206,132.06,-0.3997,0.1310,b3656
459,20,4.1075,128.69,+0.6118,0.1264,b3657
,,,,,,b4653
393,20,4.0362,128.30,+0.8392,0.1069,b3659
306,20,3.8881,125.74,+0.8572,0.1013,b3660
271,20,4.0230,126.04,-0.1727,0.0554,b3661
96,20,4.1256,131.77,-0.3417,0.0833,b4555
395,20,3.8985,123.57,+0.9891,0.0962,b3662
149,19,4.0429,132.58,+0.0671,0.0872,b3663
443,20,3.9353,123.62,+0.9876,0.1038,b3664
587,20,4.1096,126.34,-0.0383,0.0613,b3665
462,20,4.0344,127.23,+0.5600,0.1364,b3666
438,20,4.0317,127.85,+0.6169,0.1484,b3667
499,20,3.9639,130.55,+0.2645,0.0822,b3668
195,20,3.9990,124.37,+0.1728,0.0308,b3669
95,19,4.0762,133.35,-0.2232,0.0632,b3670
561,20,4.1009,125.49,+0.0380,0.0553,b3671
31,11,3.0702,116.62,+1.1548,0.0000,b3672
28,9,2.8060,127.76,+1.6071,0.0357,b4618
393,20,3.9140,125.05,+0.8239,0.0916,b3673
164,20,4.1976,134.10,-0.3902,0.1037,b3674
119,19,4.0141,132.46,+0.4454,0.1092,b3675
114,19,3.8511,128.80,+0.7132,0.1053,b3676
148,19,3.8386,123.28,+0.8095,0.0878,b3677
496,20,4.2334,133.23,-0.5881,0.1190,b3678
570,20,4.0246,126.67,+0.7875,0.1211,b3679
296,20,4.2065,132.23,-0.2514,0.1081,b3680
,,,,,,b4556
,,,,,,b3683
237,20,4.0398,132.69,-0.1287,0.0844,b3684
552,20,3.9664,124.52,+0.6922,0.0688,b3685
141,19,4.0458,131.09,-0.5156,0.0780,b3686
136,17,3.9403,132.90,-0.5426,0.0956,b3687
109,20,4.0648,125.14,-0.0532,0.0550,b3688
414,20,4.1590,129.22,-0.4599,0.0918,b3689
353,20,4.1865,131.31,-0.1955,0.1161,b3690
429,20,4.0373,127.40,+0.6772,0.1445,b3691
381,20,4.1321,129.23,-0.0929,0.0997,b4478
204,20,3.9619,122.14,+0.2843,0.0686,b4477
291,20,4.0986,125.31,+0.0234,0.0653,b3693
228,20,4.0735,131.74,-0.3645,0.0658,b4479
217,20,4.1134,128.71,-0.1313,0.1244,b3696
269,19,4.0669,127.95,-0.0089,0.0781,b3697
131,18,3.7327,122.12,-0.0206,0.0458,b3698
803,20,4.1278,129.85,-0.4569,0.0697,b3699
356,20,4.0816,131.40,-0.4298,0.0871,b3700
365,20,4.0907,128.80,-0.1381,0.0603,b3701
466,20,4.1057,130.46,-0.3687,0.0794,b3702
45,14,3.4686,134.26,-1.1778,0.0444,b3703
118,19,3.9220,133.61,-0.4839,0.0593,b3704
84,18,3.8847,127.92,-0.0952,0.0714,b4557
547,20,4.1399,130.22,-0.1252,0.1133,b3705
453,20,3.9679,126.36,-0.0991,0.0508,b3706
23,14,3.6212,137.37,-0.2043,0.0870,b3707
470,20,4.1563,129.98,-0.2209,0.1064,b3708
414,20,3.9607,126.86,+0.9114,0.1522,b3709
390,20,3.9246,124.01,+0.9885,0.0897,b3710
318,20,4.1014,133.52,-0.2324,0.0881,b3711
248,20,4.1309,128.89,-0.2565,0.0605,b3712
187,20,4.0604,126.18,+0.0497,0.0588,b3713
444,20,3.9226,123.23,+0.9946,0.0946,b3714
220,20,4.1829,129.45,+0.0095,0.1000,b3715
154,20,3.8824,125.38,+1.0558,0.0714,b3716
194,20,4.1485,133.15,-0.5485,0.1443,b3717
239,20,4.1126,127.34,-0.0862,0.0795,b3718
388,19,4.1219,127.82,-0.1608,0.0928,b3719
537,19,4.1193,130.69,-0.5931,0.1397,b3720
469,20,4.2126,131.05,-0.3087,0.1130,b3721
624,20,4.0370,124.32,+0.6149,0.0946,b3722
277,20,4.0908,133.35,-0.2116,0.0722,b3723
240,19,4.0858,131.63,-0.2813,0.0500,b3724
256,20,4.1623,130.82,-0.2785,0.0898,b3725
295,20,3.9646,127.07,+0.7044,0.0915,b3726
318,20,3.9044,124.84,+0.9858,0.1101,b3727
345,19,3.9830,124.90,-0.2235,0.0986,b3728
608,20,4.0649,127.79,-0.1046,0.0559,b3729
455,20,4.0401,125.80,-0.1802,0.0462,b3730
138,18,3.9589,126.12,-0.1094,0.0435,b3731
459,20,4.0469,127.33,-0.1222,0.0654,b3732
286,20,4.0815,127.90,-0.2346,0.0594,b3733
512,20,4.0430,125.58,-0.0486,0.0605,b3734
176,20,3.9392,127.01,+0.0523,0.0455,b3735
155,20,3.7266,128.43,-0.2271,0.0323,b3736
78,16,3.5801,121.95,+1.2590,0.0769,b3737
270,19,3.9890,129.70,+0.8033,0.1222,b3738
125,18,3.6528,125.87,+1.3056,0.1040,b3739
206,20,4.0745,131.03,-0.1636,0.0680,b3740
628,20,4.1054,128.48,-0.3111,0.0653,b3741
146,19,3.9213,125.26,-0.1733,0.0685,b3742
151,19,4.0643,128.86,+0.0497,0.0662,b3743
329,20,4.0609,128.96,-0.2960,0.0699,b3744
482,20,4.0786,133.69,-0.3108,0.0768,b3745
497,20,4.0450,131.17,-0.2237,0.0724,b3746
621,20,4.0660,129.36,+0.5797,0.1063,b3747
138,19,4.0623,127.75,-0.1159,0.0362,b3748
500,20,4.0548,127.80,-0.0924,0.0580,b3749
320,20,3.8379,122.08,+0.9213,0.0719,b3750
295,18,3.8644,122.43,-0.0373,0.0339,b3751
308,20,3.9200,122.37,+0.0396,0.0357,b3752
329,20,4.1101,128.84,-0.1936,0.0608,b3753
474,20,3.9812,126.27,+0.7247,0.0844,b3754
229,20,4.1492,131.23,-0.0878,0.0873,b3755
278,20,4.0632,131.67,-0.2917,0.0863,b4480
111,20,4.0439,134.99,-1.0955,0.1171,b3764
505,20,4.0313,126.92,-0.1810,0.0416,b3765
31,11,3.2163,117.43,+1.7097,0.0000,b3766
15,8,2.8729,135.41,-1.0600,0.2000,b4669
,,,,,,b4488
86,18,3.9184,129.11,-0.0244,0.0349,b3769
308,20,4.1550,128.22,-0.1721,0.0974,b3770
615,20,4.0907,124.33,-0.1390,0.0520,b3771
513,20,4.0625,127.27,-0.0515,0.0799,b3772
296,20,4.0959,129.69,-0.1476,0.0574,b3773
490,20,4.1167,128.05,-0.2092,0.0776,b3774
92,19,4.0234,127.61,-0.1272,0.0761,b3775
,,,,,,b3777
672,20,4.1313,132.41,-0.4116,0.0833,b3778
493,20,4.0546,129.01,-0.0233,0.0568,b3779
420,20,4.1044,129.86,-0.3517,0.0690,b3780
108,20,3.9650,125.95,+0.0074,0.0741,b3781
418,20,4.0695,130.11,-0.3031,0.0574,b3783
366,20,4.0278,129.51,+0.7639,0.1366,b3784
347,20,4.1023,131.39,-0.3605,0.0922,b3785
375,20,4.1390,130.27,-0.1568,0.0667,b3786
419,20,4.1191,127.06,+0.0611,0.0597,b3787
354,20,4.1624,129.89,-0.2763,0.1045,b3788
292,20,4.0890,129.61,-0.1932,0.1096,b3789
223,20,3.9460,125.96,-0.0386,0.0897,b3790
375,20,4.1741,129.35,-0.0725,0.0987,b3791
415,20,3.8938,125.99,+0.8378,0.1181,b3792
358,20,4.1375,131.12,-0.1441,0.1089,b4481
449,20,3.9911,132.42,+0.8109,0.1849,b3793
245,20,4.1180,131.40,-0.3306,0.0898,b3794
460,20,4.0065,127.25,+0.8409,0.1413,b3795
410,20,4.2080,131.10,-0.2505,0.1073,b3800
550,20,4.1554,128.14,-0.4169,0.1018,b3801
397,20,4.0211,131.61,-0.3673,0.0554,b3802
392,19,3.9064,127.23,-0.4408,0.0408,b3803
245,20,4.0169,130.87,-0.1318,0.0735,b3804
312,20,3.9584,126.03,-0.0724,0.0321,b3805
847,20,4.1738,133.05,-0.2945,0.1098,b3806
105,19,4.0133,133.08,-0.6152,0.1048,b3807
66,16,3.7539,124.50,-0.4727,0.0758,b4558
273,20,4.0981,128.12,-0.0974,0.0769,b3809
234,19,3.9844,131.60,-0.1581,0.0684,b3810
297,20,4.0679,131.54,-0.3869,0.0707,b3811
237,20,4.1071,131.82,-0.3380,0.0928,b3812
719,20,4.1288,131.84,-0.4612,0.0807,b3813
253,20,4.1225,127.73,+0.0281,0.0988,b4482
315,20,4.0434,133.70,-0.1622,0.1079,b3816
125,20,4.0179,133.21,+0.3504,0.1920,b3817
125,19,3.8947,132.09,+0.8968,0.1680,b3818
295,20,4.0223,130.33,+0.8881,0.1458,b3819
154,20,4.0215,128.49,-0.0208,0.0714,b3820
288,19,4.1332,132.65,-0.4538,0.1493,b3821
608,20,4.1450,130.21,-0.2725,0.0707,b3822
205,20,3.9865,126.92,+0.8156,0.1171,b3823
205,19,3.9260,126.68,+0.7322,0.1024,b3824
339,20,4.1170,132.55,-0.3425,0.1121,b3825
265,20,4.1432,129.56,-0.1932,0.0868,b3826
298,20,4.0232,130.69,+0.6346,0.1477,b3827
316,20,4.0752,130.29,-0.1934,0.0696,b3828
752,20,4.1167,130.41,-0.2612,0.0824,b3829
270,20,4.1112,126.44,-0.2174,0.0889,b3830
252,20,4.0721,125.20,+0.0143,0.0556,b3831
474,20,4.0288,133.24,-0.6561,0.0633,b3832
250,20,4.1251,129.71,-0.1764,0.0960,b3833
200,20,3.9536,128.03,+0.0115,0.0750,b3834
545,20,4.1252,133.71,-0.1435,0.1119,b3835
88,18,3.7849,126.14,-0.4966,0.0455,b3836
170,19,3.9025,125.49,-0.3935,0.0353,b3838
257,20,4.0273,129.79,+0.7444,0.1323,b3839
259,20,4.1183,129.31,-0.1641,0.0772,b4483
161,20,4.1383,131.00,-0.1534,0.0932,b3842
496,20,4.1627,129.82,-0.2526,0.0907,b3843
232,20,4.1098,130.48,-0.1319,0.0862,b3844
386,20,4.0377,123.52,+0.1264,0.0415,b3845
728,20,4.0765,127.14,-0.0963,0.0769,b3846
442,20,4.1774,131.20,-0.2455,0.1041,b3847
203,20,4.0231,124.46,+0.0591,0.0690,b3848
482,20,4.0138,127.58,+0.7585,0.1307,b3849
180,20,4.1773,135.11,-0.6011,0.1167,b3850
174,20,4.0329,128.44,-0.0989,0.0517,b3856
193,20,4.1116,129.38,-0.2021,0.0674,b3857
88,20,3.8971,133.06,-0.4500,0.0682,b3858
327,20,4.1206,134.13,-0.3235,0.1254,b3859
207,20,4.0755,128.91,-0.1406,0.1111,b3860
475,19,4.0778,128.51,-0.2907,0.0842,b3861
309,20,4.1701,134.97,+0.0337,0.1068,b3862
927,20,4.0766,129.09,-0.2665,0.0680,b3863
209,19,4.0582,130.03,-0.4579,0.0622,b3865
168,18,3.8156,130.57,-1.3964,0.0119,b3866
456,20,4.1498,133.32,-0.3511,0.1075,b3867
35,16,3.6472,117.13,+1.1000,0.0286,b4686
468,20,4.0478,129.35,-0.2502,0.0556,b3868
348,19,3.9864,128.38,-0.1799,0.0431,b3869
468,20,4.1475,128.60,-0.2968,0.0897,b3870
606,20,4.0909,128.92,-0.3015,0.0594,b3871
235,20,4.1196,132.01,-0.4689,0.0979,b3872
325,20,4.0844,131.22,-0.3572,0.0646,b3873
420,20,4.0337,127.98,+0.7281,0.1524,b3874
229,19,4.1216,136.14,-0.6629,0.1703,b3875
466,20,4.0713,128.37,+0.6041,0.1395,b3876
460,20,4.0618,128.52,+0.5420,0.1500,b3877
677,20,4.2197,131.94,-0.3874,0.1329,b3878
307,20,4.1577,128.31,-0.0368,0.0879,b3879
412,20,4.1945,132.78,-0.4041,0.1311,b3880
291,20,4.0665,127.41,-0.0543,0.0584,b3881
297,20,3.9976,122.42,+0.2485,0.0404,b3882
297,20,4.0460,124.34,-0.0684,0.0741,b3883
260,18,4.0092,127.08,-0.0619,0.0462,b3884
198,20,4.1657,132.07,-0.1687,0.1061,b3885
289,20,4.0303,131.13,+0.6107,0.1349,b3886
144,19,3.9977,127.74,-0.1875,0.0694,b3887
328,20,4.1514,130.65,-0.3610,0.0823,b3888
69,19,3.8892,134.77,-0.9493,0.0580,b3889
71,17,3.8412,134.82,-0.7239,0.0563,b3890
308,20,4.1155,130.34,-0.2958,0.0747,b3891
210,20,4.0985,134.48,+0.4924,0.1619,b3892
299,20,4.1954,128.22,-0.3682,0.0803,b3893
1014,20,4.1901,128.71,-0.3482,0.1065,b3894
276,20,4.1171,128.20,-0.1801,0.0580,b3895
350,20,4.0763,129.86,-0.5469,0.0857,b3896
581,20,4.0530,131.35,-0.0806,0.0723,b3897
355,20,4.1332,126.70,-0.0755,0.0676,b3898
482,20,3.9810,123.76,+0.6820,0.0996,b3899
147,20,4.0452,126.48,+0.0245,0.0612,b3900
103,20,4.1339,135.64,-0.5379,0.1165,b3901
273,20,4.1588,127.89,-0.0520,0.0879,b3902
418,20,4.1445,130.57,-0.3230,0.0837,b3903
488,20,4.1304,128.51,-0.1660,0.0738,b3904
277,20,4.0615,134.14,-0.4776,0.0939,b3905
281,20,4.1627,132.69,-0.3722,0.0961,b3906
343,20,3.9998,126.38,+0.8216,0.1224,b3907
205,19,4.0833,129.95,-0.4405,0.1171,b3908
326,20,3.8578,120.84,+0.9466,0.0767,b3909
223,20,4.1627,130.99,-0.4278,0.1076,b3910
456,19,4.0488,130.90,-0.2689,0.0680,b3911
231,19,3.9746,131.27,-0.3541,0.0476,b3912
165,19,3.9345,132.05,-0.8036,0.0303,b4484
299,20,4.0187,127.64,+0.3729,0.0769,b3915
319,20,4.0594,126.77,-0.0060,0.0690,b3916
328,19,4.0720,129.33,-0.4607,0.1006,b3917
250,20,4.1508,131.22,-0.3124,0.0720,b3918
254,20,3.9894,123.61,+0.0028,0.0512,b3919
198,20,3.9687,127.17,-0.3051,0.0707,b3920
145,20,4.0234,131.06,+0.4172,0.1448,b3921
98,17,3.8526,126.45,-0.0265,0.0816,b3922
141,20,4.0668,132.51,-0.2362,0.0638,b3923
247,20,4.1076,129.76,-0.2028,0.0769,b3924
335,20,3.9698,124.59,-0.0221,0.0299,b3925
501,20,4.1522,129.95,-0.2962,0.0898,b3926
280,20,4.0130,123.84,+0.7304,0.1179,b3927
80,17,3.6438,136.58,-1.0163,0.0250,b3928
160,20,3.9123,125.58,+0.0425,0.0813,b3929
307,20,3.9905,126.95,+0.6599,0.0847,b3930
442,20,4.0463,129.88,-0.3683,0.0407,b3931
175,20,3.9815,126.26,-0.0446,0.0571,b3932
318,20,3.9490,130.10,-1.0327,0.0440,b3933
340,19,4.1258,128.81,-0.1485,0.0559,b3934
731,20,4.0921,129.51,-0.1893,0.0698,b3935
69,19,4.0584,129.93,-0.6855,0.0725,b3936
201,20,4.0906,132.39,-0.4090,0.1144,b3937
104,20,4.0895,133.32,-0.7731,0.0673,b3938
385,20,4.0438,125.55,-0.0260,0.0623,b3939
809,20,4.0434,127.70,-0.1036,0.0705,b3940
295,20,4.1493,129.72,-0.2424,0.0881,b3941
725,20,4.1036,128.19,-0.3754,0.1007,b3942
300,20,3.8809,127.07,+0.9343,0.1233,b3943
204,20,4.1352,129.81,-0.4000,0.0882,b3944
366,20,4.0114,123.38,+0.1658,0.0628,b3945
219,20,4.0019,124.89,+0.1662,0.0502,b3946
832,20,4.0916,128.14,-0.0924,0.0613,b3947
358,20,3.9452,121.19,+0.8799,0.0670,b3949
105,20,3.8575,123.72,+0.1114,0.0381,b3950
764,20,4.1371,130.33,-0.2397,0.0877,b3951
291,20,4.1153,128.94,-0.0828,0.0584,b3952
112,20,3.9764,129.51,+0.1232,0.0625,b3953
282,20,4.1150,131.49,-0.3557,0.1170,b3954
576,20,4.1484,133.40,-0.3271,0.1372,b3955
882,20,4.0962,130.16,-0.2793,0.0680,b3956
382,20,4.1368,128.48,-0.1866,0.0733,b3957
333,20,4.0732,125.53,+0.1577,0.0841,b3958
257,20,3.9449,123.11,+0.2070,0.0272,b3959
456,20,4.0452,128.03,-0.1936,0.0636,b3960
304,20,4.0576,130.27,-0.0944,0.0559,b3961
465,20,4.1628,128.58,-0.2316,0.0817,b3962
214,19,3.9405,131.35,-0.3150,0.0794,b3963
118,20,4.0044,127.12,+0.7322,0.1102,b3964
365,20,4.1647,132.58,-0.3279,0.0822,b3965
613,20,4.0484,129.36,-0.5380,0.1321,b3966
284,20,4.0086,126.65,+0.1806,0.0669,b3967
341,20,4.1496,128.58,-0.2097,0.0821,b3972
320,20,4.0049,127.90,-0.0366,0.0656,b3973
315,19,4.1173,132.97,-0.2543,0.0952,b3974
393,20,4.0426,127.85,-0.2023,0.0636,b3980
126,19,3.7593,125.11,+0.8683,0.0635,b3981
180,19,4.0236,131.25,-0.4039,0.0889,b3982
141,18,3.9219,122.46,-0.0752,0.0426,b3983
233,18,3.8799,123.51,-0.1172,0.0300,b3984
164,19,3.8149,125.10,+0.0341,0.0549,b3985
120,16,3.4173,119.23,+0.2817,0.0167,b3986
1341,20,4.0913,130.23,-0.3962,0.0679,b3987
1406,20,4.0917,128.26,-0.2413,0.0555,b3988
178,20,4.1403,135.89,-0.7573,0.1348,b3989
376,20,4.1379,132.83,-0.4742,0.0984,b3990
255,20,3.9687,122.90,+0.2941,0.0471,b3991
65,17,3.6015,128.20,-0.0692,0.0462,b4407
250,20,3.9804,125.30,-0.0468,0.0400,b3992
210,19,3.9298,126.90,+0.0233,0.0667,b3993
630,20,4.1778,130.24,-0.3906,0.0810,b3994
157,20,4.0320,133.26,-0.2911,0.0892,b3995
256,20,4.1720,133.40,-0.3461,0.1016,b3996
353,20,4.1238,128.78,-0.1620,0.0878,b3997
222,20,4.0585,128.48,-0.0725,0.0856,b3998
195,20,4.1185,133.21,-0.2518,0.0872,b3999
89,16,3.7494,123.47,-0.2517,0.0337,b4000
230,20,4.1048,131.79,-0.5496,0.0870,b4001
140,20,4.0375,125.52,-0.3879,0.0643,b4002
464,20,4.0628,127.67,-0.0655,0.0582,b4003
440,20,4.0184,127.66,-0.0377,0.0455,b4004
428,20,4.0596,125.00,-0.0757,0.0654,b4005
528,20,4.0899,126.31,-0.1299,0.0682,b4006
126,19,3.9995,131.49,-0.0151,0.0635,b4011
146,20,4.0680,129.64,-0.1397,0.0822,b4012
308,20,4.1374,133.53,-0.3679,0.1169,b4013
532,20,4.1690,131.03,-0.3203,0.0921,b4014
433,20,4.1284,127.42,-0.2291,0.1016,b4015
577,20,4.1585,135.08,-0.2932,0.1213,b4016
727,20,4.1306,131.42,-0.2436,0.0839,b4017
273,20,4.0659,126.40,-0.0579,0.0476,b4018
1226,20,4.1260,128.82,-0.2504,0.0808,b4019
542,20,3.9726,127.46,+0.4297,0.0609,b4020
228,20,4.0105,125.12,+0.1167,0.0658,b4021
289,20,4.0292,129.87,-0.5301,0.0519,b4022
89,19,3.8972,134.68,-1.2202,0.0449,b4023
448,20,3.9660,126.01,+0.2058,0.0536,b4024
548,20,4.1623,130.02,-0.2724,0.1077,b4025
79,16,3.2143,109.62,+0.4215,0.0380,b4026
211,20,4.0940,129.89,-0.3441,0.0900,b4027
244,19,3.9695,125.11,-0.1107,0.0656,b4028
697,20,4.1280,130.41,-0.5056,0.1263,b4029
91,19,4.0182,126.80,-0.3341,0.0549,b4620
135,19,3.8665,132.44,+0.9000,0.1333,b4030
490,20,4.0780,127.11,+0.6014,0.1286,b4031
295,20,3.9653,126.75,+0.8322,0.1186,b4032
513,20,4.0628,128.86,+0.2873,0.1345,b4033
395,19,4.0178,127.48,-0.2567,0.0987,b4034
370,20,4.0714,128.40,-0.0349,0.0514,b4035
445,20,4.1471,129.84,-0.5211,0.1371,b4036
305,20,3.9250,122.26,-0.0275,0.0525,b4037
,,,,,,b4038
164,20,3.9053,131.60,-0.1677,0.0793,b4039
289,20,4.0370,129.99,+0.6858,0.1349,b4040
806,20,4.1256,131.21,-0.1811,0.0819,b4041
121,19,3.8735,126.24,+0.8727,0.0826,b4042
201,19,3.9924,128.50,-0.2517,0.0398,b4043
458,20,3.8653,126.09,+0.8921,0.0873,b4044
68,16,3.7485,138.25,-1.5765,0.1176,b4045
170,19,4.0643,130.40,-0.2629,0.0471,b4046
83,19,3.8776,133.68,-0.4819,0.0964,b4047
234,20,4.0786,131.36,-0.4291,0.1026,b4048
329,20,4.1797,129.45,-0.2590,0.0790,b4049
79,17,3.6683,130.35,+1.4278,0.1266,b4050
326,20,4.0195,125.45,-0.0650,0.0736,b4051
470,19,4.0500,129.16,-0.4196,0.0532,b4052
358,20,4.0897,126.96,-0.1112,0.0642,b4053
396,20,4.0950,127.58,+0.0045,0.0934,b4054
66,15,3.6996,135.27,-0.0409,0.1364,b4621
236,20,4.1197,127.99,-0.2924,0.0932,b4055
137,20,4.1098,131.20,-0.4131,0.0657,b4056
117,20,4.0169,132.29,-0.4120,0.0684,b4057
939,20,4.1164,128.47,-0.2911,0.0628,b4058
177,19,3.9756,124.38,-0.7226,0.0678,b4059
92,19,3.9626,128.38,+0.7696,0.0870,b4060
527,20,4.1612,133.10,-0.0679,0.1157,b4061
106,19,4.0234,138.41,-0.5415,0.1132,b4062
153,19,3.9847,129.13,-0.4261,0.0458,b4063
448,20,3.8102,119.72,+1.1190,0.0759,b4064
548,19,3.9492,128.18,+0.6303,0.0894,b4065
429,20,4.0822,132.77,-0.2811,0.1002,b4066
548,20,3.9688,125.77,+0.7905,0.1259,b4067
103,19,3.9625,129.88,+0.4097,0.1068,b4068
651,20,4.1765,128.53,-0.2943,0.0906,b4069
477,20,4.1838,130.29,-0.5941,0.0839,b4070
187,20,4.1518,127.99,-0.5535,0.0374,b4071
222,20,4.1320,128.01,-0.1712,0.0811,b4072
317,20,3.8976,128.09,+0.9918,0.1293,b4073
551,20,3.9574,128.99,+0.6546,0.1270,b4074
126,20,4.0267,132.09,+0.1302,0.0873,b4075
197,20,3.9583,132.91,-0.2843,0.0863,b4076
436,20,3.9581,125.83,+0.8761,0.0917,b4077
228,20,4.0321,127.36,-0.2982,0.1053,b4078
713,20,4.1882,128.92,-0.3297,0.0898,b4079
487,20,4.0175,127.47,-0.1259,0.0616,b4080
682,20,4.0955,129.45,+0.3331,0.0968,b4081
342,19,3.9383,125.50,-0.0085,0.0556,b4082
90,17,3.8377,130.32,+1.1989,0.1667,b4622
660,20,4.1420,128.62,-0.3106,0.0955,b4083
308,20,4.1403,127.34,-0.0506,0.0714,b4084
230,20,4.1522,130.88,-0.1126,0.0870,b4085
325,20,3.8594,123.14,+1.0292,0.1200,b4086
509,20,4.1190,129.20,-0.0890,0.0530,b4087
310,19,3.9531,123.69,+0.0084,0.0645,b4088
295,20,4.1020,127.21,+0.0597,0.0712,b4089
148,20,4.0283,125.61,+0.0142,0.0676,b4090
108,18,3.6444,141.34,-1.6454,0.0833,b4487
251,20,4.1295,128.37,-0.1227,0.0876,b4092
143,20,4.0872,132.84,-0.3315,0.0979,b4093
184,20,4.0159,129.86,-0.3147,0.0598,b4094
377,20,4.0938,129.05,-0.3989,0.0557,b4095
225,20,4.0422,127.15,-0.0000,0.0489,b4096
251,19,3.9880,128.30,-0.1618,0.0478,b4097
280,20,4.1693,131.21,-0.3964,0.0964,b4098
353,19,4.0211,127.66,-0.3099,0.0708,b4099
193,19,3.9572,126.19,+0.1430,0.0363,b4100
149,20,3.9369,128.02,-0.2705,0.0604,b4101
240,20,4.0712,132.48,-0.4767,0.0667,b4102
,,,,,,b4104
337,19,4.0456,128.46,-0.3347,0.0861,b4105
261,20,4.0661,130.20,-0.2337,0.0651,b4106
146,20,4.1649,127.75,-0.2575,0.1164,b4107
110,20,4.0386,128.89,-0.5545,0.0636,b4108
741,20,4.0829,131.67,-0.2955,0.0702,b4109
291,20,4.0408,130.56,-0.1904,0.0893,b4110
499,20,4.0758,127.63,+0.5557,0.1062,b4111
28,13,3.4277,136.44,+0.7714,0.2500,b4703
362,20,4.0305,130.94,-0.0550,0.0552,b4112
221,20,4.0088,130.60,-0.1597,0.0588,b4113
546,20,4.1473,130.68,+0.0231,0.0971,b4114
444,20,3.9618,123.18,+0.8901,0.1126,b4115
252,20,4.1460,132.53,-0.0893,0.0794,b4116
754,20,4.2174,129.79,-0.3073,0.1021,b4117
301,20,4.2067,133.56,-0.3841,0.0997,b4118
450,20,4.1970,130.25,-0.1864,0.0822,b4119
472,20,4.0425,129.22,+0.7862,0.1441,b4120
208,20,4.0125,130.00,+0.6250,0.1106,b4121
547,20,4.1349,127.62,-0.3197,0.0841,b4122
445,20,4.0049,125.40,+0.8730,0.0989,b4123
238,20,4.1635,132.88,-0.2588,0.0924,b4124
542,20,4.0702,129.46,-0.1127,0.0590,b4125
75,20,4.1378,130.02,-0.3693,0.0933,b4126
89,19,3.9864,133.96,-0.7337,0.0674,b4127
97,18,3.9644,134.70,-0.1711,0.1546,b4128
56,17,3.6541,132.40,+1.4929,0.1786,b4559
504,20,4.0979,132.45,-0.4038,0.0952,b4129
484,20,4.0250,127.32,+0.7405,0.1240,b4130
714,20,4.1904,131.61,-0.2627,0.1050,b4131
443,20,3.9940,123.02,+0.8023,0.1038,b4132
511,20,4.1317,130.86,-0.2010,0.0881,b4133
,,,,,,b4654
190,20,4.0382,132.66,-0.3168,0.0737,b4135
564,20,4.0499,127.32,+0.3573,0.1046,b4136
111,19,3.8911,127.76,-0.0432,0.0631,b4137
432,20,3.9515,123.57,+0.9660,0.0810,b4138
477,19,4.1010,127.46,-0.0702,0.0608,b4139
157,19,3.9996,129.75,+0.3752,0.1019,b4140
417,20,3.9309,125.04,+0.9578,0.1079,b4141
96,17,3.7510,124.66,-0.0240,0.0208,b4142
547,19,3.8787,122.55,-0.0122,0.0256,b4143
116,20,3.9582,119.82,-0.0931,0.0431,b4144
288,20,4.0867,131.90,-0.3431,0.0590,b4145
341,20,4.0820,131.21,-0.1950,0.0616,b4146
187,20,4.0653,127.33,-0.2321,0.0963,b4147
40,16,3.7240,123.26,+0.4375,0.0250,b4410
47,15,3.6420,117.17,+0.3872,0.0213,b4411
104,17,3.6433,121.39,+1.2625,0.0673,b4148
176,20,4.1165,129.96,-0.2261,0.1307,b4149
376,20,4.1185,128.14,-0.1896,0.1037,b4150
118,20,3.9347,127.82,+0.9992,0.1186,b4151
130,19,3.9576,132.37,+0.5438,0.1538,b4152
243,20,4.2220,129.02,-0.2325,0.0905,b4153
601,20,4.1392,127.54,-0.3691,0.0732,b4154
324,20,4.1376,131.68,-0.2981,0.0895,b4155
499,20,4.0297,127.38,+0.7948,0.1423,b4156
103,20,4.0792,131.31,-0.1699,0.0874,b4157
103,19,4.0298,139.26,+0.6738,0.2330,b4158
1106,20,4.0284,129.97,+0.0160,0.0642,b4159
321,20,4.1305,129.49,-0.0997,0.0903,b4160
349,20,4.1330,129.89,-0.4112,0.0630,b4161
180,20,4.1276,132.83,-0.3844,0.0889,b4162
