acgt,ryr,gcc,Hgc,gcs,ats,locus_tag
735,1.1121,0.5333,0.9968,-0.0816,+0.0204,b3794
1380,0.9301,0.5362,0.9962,-0.1054,-0.2000,b3795
1230,1.0398,0.5276,0.9978,-0.0724,-0.0396,b3800
1650,1.0446,0.5333,0.9968,+0.0205,+0.0701,b3801
1191,1.2056,0.5508,0.9925,-0.0610,+0.1327,b3802
1176,1.1818,0.5357,0.9963,+0.0063,+0.1868,b3803
735,1.0248,0.5320,0.9970,-0.0435,-0.0233,b3804
936,1.0617,0.5630,0.9885,-0.0436,+0.0122,b3805
2541,0.9929,0.5199,0.9989,-0.0189,-0.0279,b3806
315,1.2500,0.5460,0.9939,-0.0814,+0.1469,b3807
198,1.0000,0.5354,0.9964,+0.1321,+0.1522,b4558
819,1.0373,0.5531,0.9918,-0.1082,-0.0929,b3809
702,1.0466,0.5598,0.9896,-0.0891,-0.0615,b3810
891,1.0577,0.5421,0.9949,-0.0559,-0.0049,b3811
711,1.0431,0.5612,0.9892,-0.0376,+0.0000,b3812
2157,1.1700,0.5781,0.9823,-0.0810,+0.0747,b3813
759,1.0569,0.4809,0.9989,-0.0904,-0.0305,b4482
945,1.0236,0.5291,0.9976,-0.0400,-0.0202,b3816
375,1.0950,0.3493,0.9335,-0.1756,-0.0246,b3817
375,0.6816,0.3280,0.9129,+0.1545,-0.2063,b3818
885,0.8750,0.5085,0.9998,-0.0711,-0.2092,b3819
462,1.0905,0.5346,0.9965,-0.0850,-0.0047,b3820
864,1.0719,0.5139,0.9994,-0.0631,+0.0048,b3821
1824,1.0610,0.5515,0.9923,-0.0417,+0.0147,b3822
615,0.8807,0.5268,0.9979,-0.1296,-0.2784,b3823
615,0.9040,0.5236,0.9984,-0.0683,-0.1809,b3824
1017,0.9825,0.5398,0.9954,-0.0492,-0.0769,b3825
795,1.0127,0.5182,0.9990,-0.0680,-0.0601,b3826
894,0.8782,0.5570,0.9906,-0.0683,-0.2323,b3827
948,1.0387,0.5654,0.9876,-0.0149,+0.0243,b3828
2256,1.1303,0.5634,0.9884,-0.0685,+0.0518,b3829
810,1.0099,0.5481,0.9933,-0.0135,-0.0055,b3830
756,0.9791,0.5437,0.9945,-0.0414,-0.0725,b3831
1422,1.2150,0.5309,0.9972,-0.0543,+0.1454,b3832
750,1.0325,0.5227,0.9985,-0.0510,-0.0223,b3833
600,1.0979,0.5600,0.9896,-0.0893,-0.0076,b3834
1635,1.0336,0.5003,1.0000,-0.0685,-0.0355,b3835
264,1.3363,0.4621,0.9959,-0.1311,+0.1549,b3836
510,1.2271,0.5569,0.9907,-0.0352,+0.1858,b3838
771,0.8668,0.5188,0.9990,-0.0400,-0.1914,b3839
777,1.0287,0.5444,0.9943,-0.0686,-0.0508,b4483
483,0.9877,0.5010,1.0000,+0.0496,+0.0373,b3842
1488,1.0724,0.5390,0.9956,-0.0748,-0.0117,b3843
696,1.0471,0.5302,0.9974,-0.1220,-0.0887,b3844
1158,1.0496,0.5794,0.9817,-0.0909,-0.0678,b3845
2184,1.1328,0.5531,0.9918,-0.0331,+0.0984,b3846
1326,1.0719,0.5377,0.9959,-0.0042,+0.0701,b3847
609,1.2145,0.5599,0.9896,-0.1672,+0.0075,b3848
1446,0.8374,0.5318,0.9971,-0.0507,-0.2467,b3849
540,1.1012,0.5204,0.9988,-0.0178,+0.0811,b3850
522,1.3200,0.4904,0.9997,-0.1875,+0.0902,b3856
579,1.1365,0.5009,1.0000,-0.1172,+0.0104,b3857
264,1.2759,0.4697,0.9973,-0.1129,+0.1286,b3858
981,0.9899,0.4883,0.9996,-0.0397,-0.0478,b3859
621,1.1943,0.4831,0.9992,-0.1733,+0.0093,b3860
1425,1.1723,0.4175,0.9803,-0.0723,+0.0843,b3861
927,0.9193,0.4531,0.9936,-0.0190,-0.0927,b3862
2781,1.1693,0.5203,0.9988,-0.0615,+0.0960,b3863
627,1.2473,0.5199,0.9989,-0.1166,+0.1030,b3865
504,1.5327,0.5278,0.9978,-0.0977,+0.3361,b3866
1368,1.0147,0.5329,0.9969,-0.0123,+0.0016,b3867
105,0.9811,0.5238,0.9984,-0.0545,-0.0800,b4686
1404,1.0987,0.5705,0.9856,-0.0762,+0.0083,b3868
1044,1.0391,0.5546,0.9914,-0.0190,+0.0194,b3869
1404,0.9887,0.5306,0.9973,+0.0389,+0.0319,b3870
1818,1.0381,0.5352,0.9964,-0.0113,+0.0272,b3871
705,1.2240,0.4922,0.9998,-0.0720,+0.1285,b3872
975,1.0833,0.4410,0.9899,-0.0372,+0.0422,b3873
1260,0.9474,0.4516,0.9932,-0.1072,-0.1375,b3874
687,1.0693,0.4090,0.9760,-0.0036,+0.0542,b3875
1398,0.8866,0.4514,0.9932,-0.0365,-0.1395,b3876
1380,0.8351,0.5254,0.9981,+0.0124,-0.1756,b3877
2031,1.0433,0.5362,0.9962,-0.0046,+0.0403,b3878
921,0.9430,0.4843,0.9993,+0.0448,-0.0147,b3879
1236,1.1128,0.5348,0.9965,-0.0530,+0.0539,b3880
873,1.0541,0.5407,0.9952,-0.0169,+0.0374,b3881
891,0.9844,0.5556,0.9911,-0.0061,-0.0253,b3882
891,1.2109,0.5589,0.9900,-0.1647,+0.0076,b3883
780,1.0580,0.5256,0.9981,-0.0537,+0.0000,b3884
594,1.0483,0.5084,0.9998,-0.0861,-0.0411,b3885
867,0.8176,0.5098,0.9997,+0.0407,-0.1624,b3886
432,1.2041,0.5532,0.9918,-0.1213,+0.0570,b3887
984,1.1579,0.5518,0.9922,-0.0829,+0.0612,b3888
207,1.5556,0.4686,0.9972,-0.3196,+0.1273,b3889
213,1.3667,0.4695,0.9973,-0.2200,+0.0973,b3890
924,1.1000,0.5487,0.9931,-0.0296,+0.0695,b3891
630,0.9149,0.5270,0.9979,-0.0422,-0.1409,b3892
897,1.1459,0.5563,0.9908,-0.0581,+0.0804,b3893
3045,1.0828,0.5517,0.9923,-0.0095,+0.0769,b3894
828,1.1231,0.5326,0.9969,-0.1429,-0.0388,b3895
1050,1.2777,0.4581,0.9949,-0.0644,+0.1705,b3896
1743,0.9784,0.5009,1.0000,+0.0126,-0.0092,b3897
1065,1.1869,0.5277,0.9978,-0.1139,+0.0537,b3898
1446,0.8902,0.5602,0.9895,-0.0198,-0.1572,b3899
441,1.0137,0.5057,0.9999,+0.0493,+0.0642,b3900
309,1.0878,0.5146,0.9994,-0.0063,+0.0800,b3901
819,0.9783,0.5604,0.9894,+0.0806,+0.0778,b3902
1254,1.0490,0.5630,0.9885,-0.0482,-0.0073,b3903
1464,0.9946,0.5485,0.9932,-0.0037,-0.0106,b3904
831,0.9507,0.5211,0.9987,-0.0162,-0.0704,b3905
843,0.9835,0.5030,1.0000,-0.0708,-0.0883,b3906
1029,0.9865,0.5190,0.9990,-0.1348,-0.1596,b3907
615,1.0990,0.5366,0.9961,+0.0303,+0.1368,b3908
978,1.0082,0.5297,0.9975,-0.1313,-0.1391,b3909
669,1.2007,0.5336,0.9967,-0.1597,+0.0128,b3910
1368,1.0917,0.5475,0.9935,-0.0895,-0.0113,b3911
693,1.0204,0.5152,0.9993,-0.0364,-0.0179,b3912
495,1.2500,0.5030,1.0000,-0.0361,+0.1870,b4484
897,0.9542,0.5240,0.9983,-0.1319,-0.1944,b3915
957,1.0759,0.5371,0.9960,-0.0973,-0.0339,b3916
984,1.2569,0.5071,0.9999,-0.0942,+0.1340,b3917
750,1.0492,0.4893,0.9997,-0.0736,-0.0235,b3918
762,1.1465,0.5289,0.9976,-0.0471,+0.0919,b3919
594,1.1214,0.4933,0.9999,+0.0785,+0.1894,b3920
435,1.0616,0.4989,1.0000,-0.2258,-0.1651,b3921
294,1.0851,0.4660,0.9967,-0.1241,-0.0318,b3922
423,1.1692,0.4350,0.9878,-0.0761,+0.0795,b3923
741,1.1416,0.5385,0.9957,-0.0276,+0.1111,b3924
1005,1.1706,0.5692,0.9862,-0.0664,+0.0947,b3925
1503,1.1380,0.5422,0.9948,-0.0675,+0.0610,b3926
840,0.8221,0.5119,0.9996,-0.0465,-0.2488,b3927
240,1.6667,0.4875,0.9995,-0.1453,+0.3496,b3928
480,1.0690,0.5250,0.9982,-0.1587,-0.1053,b3929
921,0.9430,0.5364,0.9962,-0.0526,-0.1241,b3930
1326,1.1702,0.5279,0.9978,-0.0286,+0.1342,b3931
525,1.1341,0.5295,0.9975,-0.0360,+0.0931,b3932
954,1.2447,0.5744,0.9840,+0.0073,+0.2660,b3933
1020,1.0359,0.5216,0.9987,-0.0075,+0.0287,b3934
2193,0.9900,0.5759,0.9833,-0.0182,-0.0366,b3935
207,1.0097,0.5024,1.0000,+0.0962,+0.1068,b3936
603,1.1307,0.5274,0.9978,+0.0000,+0.1298,b3937
312,1.2941,0.5256,0.9981,-0.0610,+0.2027,b3938
1155,1.1232,0.5515,0.9923,-0.0989,+0.0077,b3939
2427,1.0327,0.5843,0.9794,-0.0621,-0.0486,b3940
885,1.0775,0.5209,0.9987,-0.0803,-0.0094,b3941
2175,1.0893,0.5586,0.9901,-0.0667,+0.0125,b3942
900,0.9068,0.5422,0.9949,-0.1066,-0.2330,b3943
612,1.0606,0.5294,0.9975,-0.0123,+0.0486,b3944
1098,1.1156,0.5492,0.9930,-0.0912,+0.0101,b3945
657,1.1755,0.5373,0.9960,-0.0595,+0.1053,b3946
2496,1.0097,0.5545,0.9914,+0.0202,+0.0360,b3947
1074,1.0226,0.5438,0.9945,-0.1918,-0.2041,b3949
315,1.3864,0.4984,1.0000,-0.1465,+0.1772,b3950
2292,1.0649,0.5323,0.9970,-0.0115,+0.0541,b3951
873,1.1087,0.5521,0.9921,-0.1328,-0.0486,b3952
336,1.1961,0.5655,0.9876,-0.1789,-0.0274,b3953
846,0.9359,0.5331,0.9968,+0.0865,+0.0278,b3954
1728,0.9908,0.5012,1.0000,+0.0277,+0.0186,b3955
2646,1.0917,0.5574,0.9905,+0.0075,+0.1085,b3956
1146,1.0000,0.5192,0.9989,+0.0218,+0.0236,b3957
999,1.0020,0.5375,0.9959,-0.0317,-0.0346,b3958
771,1.2348,0.5577,0.9904,-0.1488,+0.0499,b3959
1368,1.1714,0.5665,0.9872,-0.1226,+0.0219,b3960
912,1.1111,0.5570,0.9906,-0.0945,+0.0000,b3961
1395,1.0335,0.5197,0.9989,+0.0152,+0.0507,b3962
642,1.1049,0.5374,0.9960,-0.0667,+0.0303,b3963
354,0.8247,0.4972,1.0000,-0.0455,-0.2360,b3964
1095,1.1098,0.5105,0.9997,-0.0376,+0.0672,b3965
1839,1.0433,0.5030,1.0000,-0.0551,-0.0131,b3966
852,0.9814,0.5164,0.9992,-0.0364,-0.0583,b3967
1023,1.1268,0.4604,0.9955,-0.0658,+0.0543,b3972
960,1.2069,0.4958,0.9999,-0.1891,+0.0000,b3973
945,1.0106,0.4423,0.9904,-0.0287,-0.0133,b3974
1179,1.0794,0.5360,0.9962,-0.0285,+0.0494,b3980
378,1.0106,0.5529,0.9919,-0.1388,-0.1598,b3981
540,1.0930,0.5204,0.9988,-0.1174,-0.0347,b3982
423,1.1256,0.5272,0.9979,-0.0135,+0.1100,b3983
699,1.2120,0.5193,0.9989,-0.0468,+0.1488,b3984
492,1.0847,0.5285,0.9977,-0.0615,+0.0172,b3985
360,1.3529,0.4667,0.9968,-0.1667,+0.1354,b3986
4023,1.0920,0.5267,0.9979,-0.0250,+0.0651,b3987
4218,1.0840,0.5386,0.9957,-0.0423,+0.0380,b3988
534,1.0618,0.4270,0.9846,+0.0000,+0.0523,b3989
1128,1.0143,0.5514,0.9924,-0.0096,+0.0040,b3990
765,1.0455,0.5869,0.9781,-0.0334,+0.0063,b3991
195,1.1429,0.5641,0.9881,-0.0545,+0.0824,b4407
750,1.1368,0.5787,0.9821,-0.0783,+0.0443,b3992
630,1.0656,0.5825,0.9803,-0.0736,-0.0266,b3993
1890,1.0724,0.5582,0.9902,+0.0009,+0.0802,b3994
471,1.0215,0.4926,0.9998,-0.0172,+0.0042,b3995
768,1.1333,0.5339,0.9967,-0.1024,+0.0168,b3996
1059,1.0643,0.5628,0.9886,-0.0570,-0.0022,b3997
666,0.9940,0.5916,0.9757,-0.0457,-0.0735,b3998
585,1.1828,0.4889,0.9996,-0.0979,+0.0702,b3999
267,1.2066,0.4906,0.9997,-0.0076,+0.1765,b4000
690,0.9885,0.5348,0.9965,-0.0244,-0.0405,b4001
420,1.3729,0.5405,0.9953,-0.1454,+0.1710,b4002
1392,1.1415,0.5438,0.9945,-0.0806,+0.0488,b4003
1320,1.1818,0.5636,0.9883,-0.1210,+0.0347,b4004
1284,1.1949,0.5841,0.9795,-0.0853,+0.0936,b4005
1584,1.0439,0.5644,0.9880,-0.0045,+0.0435,b4006
378,1.0106,0.4577,0.9948,-0.0289,-0.0146,b4011
438,1.1683,0.5479,0.9934,-0.2667,-0.1515,b4012
924,0.9250,0.5022,1.0000,+0.0345,-0.0435,b4013
1596,1.1028,0.5188,0.9990,-0.0242,+0.0755,b4014
1299,1.1053,0.5550,0.9912,-0.0458,+0.0554,b4015
1731,0.9693,0.5286,0.9976,-0.0164,-0.0515,b4016
2181,1.0634,0.3769,0.9558,+0.0316,+0.0684,b4017
819,1.0578,0.5433,0.9946,-0.0247,+0.0321,b4018
3678,1.1371,0.5585,0.9901,-0.0477,+0.0850,b4019
1626,0.9311,0.5541,0.9915,-0.0322,-0.1200,b4020
684,0.9884,0.5468,0.9937,-0.0428,-0.0645,b4021
867,1.2403,0.5167,0.9992,-0.0714,+0.1456,b4022
267,1.3839,0.5019,1.0000,-0.0448,+0.2782,b4023
1344,0.9765,0.5402,0.9953,-0.0331,-0.0647,b4024
1644,1.0524,0.5146,0.9994,+0.0047,+0.0576,b4025
237,1.0609,0.6160,0.9608,-0.0685,-0.0330,b4026
633,1.0822,0.5482,0.9933,+0.0202,+0.1119,b4027
732,1.0974,0.5902,0.9764,-0.0370,+0.0600,b4028
2091,1.1015,0.5414,0.9951,-0.0618,+0.0323,b4029
273,0.9640,0.4982,1.0000,+0.0735,+0.0365,b4620
405,0.7763,0.4963,1.0000,+0.0050,-0.2451,b4030
1470,0.8608,0.4973,1.0000,-0.0287,-0.1773,b4031
885,0.8399,0.5480,0.9933,-0.0021,-0.1950,b4032
1539,0.9481,0.5341,0.9966,+0.0049,-0.0516,b4033
1185,1.2026,0.5122,0.9996,-0.0247,+0.1626,b4034
1110,1.0748,0.5505,0.9926,-0.0507,+0.0180,b4035
1335,1.0762,0.5184,0.9990,-0.0376,+0.0358,b4036
915,1.0199,0.5366,0.9961,+0.0754,+0.1085,b4037
,,,,,,b4038
492,1.0415,0.5325,0.9969,-0.0687,-0.0348,b4039
867,0.9977,0.5190,0.9990,-0.1778,-0.1942,b4040
2418,0.9803,0.5525,0.9920,-0.0015,-0.0240,b4041
363,0.9945,0.5234,0.9984,-0.1053,-0.1214,b4042
603,1.1769,0.5224,0.9986,-0.1365,+0.0208,b4043
1374,0.8719,0.5582,0.9902,-0.0952,-0.2751,b4044
204,1.9565,0.4314,0.9864,-0.3409,+0.3103,b4045
510,1.1519,0.5255,0.9981,-0.1045,+0.0331,b4046
249,1.2844,0.2892,0.8676,-0.1111,+0.1299,b4047
702,1.1273,0.3675,0.9487,-0.1395,+0.0135,b4048
987,1.1503,0.5451,0.9941,-0.1413,-0.0156,b4049
237,0.9113,0.5063,0.9999,-0.2000,-0.2991,b4050
978,1.1495,0.5327,0.9969,-0.0710,+0.0678,b4051
1410,1.0951,0.5397,0.9954,-0.0329,+0.0601,b4052
1074,1.0380,0.5615,0.9891,-0.0614,-0.0361,b4053
1188,1.0412,0.5286,0.9976,-0.0605,-0.0250,b4054
198,1.1064,0.2828,0.8593,+0.0000,+0.0704,b4621
708,0.9944,0.4958,0.9999,+0.0199,+0.0140,b4055
411,0.9760,0.5231,0.9985,+0.0419,+0.0204,b4056
351,1.2645,0.5071,0.9999,-0.0899,+0.1445,b4057
2817,1.0683,0.5616,0.9890,-0.0303,+0.0364,b4058
531,1.1942,0.5838,0.9796,-0.1226,+0.0407,b4059
276,0.8649,0.5290,0.9976,-0.0137,-0.1692,b4060
1581,0.9762,0.4485,0.9923,-0.0183,-0.0367,b4061
318,0.8488,0.5157,0.9993,+0.0976,-0.0649,b4062
459,1.2390,0.5251,0.9982,-0.1618,+0.0459,b4063
1344,0.8693,0.5610,0.9892,-0.0822,-0.2644,b4064
1644,0.9251,0.5596,0.9897,-0.0804,-0.1906,b4065
1287,1.0658,0.3294,0.9144,+0.0330,+0.0637,b4066
1644,0.8897,0.5590,0.9899,-0.0468,-0.1917,b4067
309,0.9434,0.4951,0.9999,-0.0196,-0.0769,b4068
1953,1.1068,0.5699,0.9859,-0.0350,+0.0714,b4069
1431,1.1715,0.5241,0.9983,+0.0027,+0.1689,b4070
561,1.0701,0.5419,0.9949,+0.0263,+0.1051,b4071
666,0.9821,0.5811,0.9809,-0.0491,-0.0896,b4072
951,0.8684,0.5783,0.9822,-0.1200,-0.3317,b4073
1653,0.8784,0.5741,0.9841,-0.1001,-0.2869,b4074
378,1.0884,0.5265,0.9980,-0.0754,+0.0056,b4075
591,1.1491,0.5212,0.9987,-0.0195,+0.1237,b4076
1308,0.9522,0.5344,0.9966,-0.1245,-0.1954,b4077
684,1.2426,0.5000,1.0000,-0.0994,+0.1170,b4078
2142,1.1229,0.5448,0.9942,-0.0437,+0.0749,b4079
1461,1.0606,0.5592,0.9899,-0.0135,+0.0497,b4080
2046,0.9266,0.5459,0.9939,+0.0134,-0.0678,b4081
1026,0.9961,0.5614,0.9891,+0.0104,+0.0089,b4082
270,0.6770,0.4815,0.9990,+0.1385,-0.2429,b4622
1980,1.0842,0.5303,0.9973,+0.0133,+0.1011,b4083
924,0.9957,0.5509,0.9925,-0.0098,-0.0169,b4084
690,1.0973,0.4942,0.9999,+0.0029,+0.0946,b4085
975,0.8501,0.5272,0.9979,-0.0117,-0.1844,b4086
1527,1.1660,0.4807,0.9989,-0.0708,+0.0820,b4087
930,1.1729,0.4871,0.9995,-0.0596,+0.0985,b4088
885,1.0678,0.4768,0.9985,-0.0664,+0.0022,b4089
444,1.1980,0.5045,0.9999,-0.2143,-0.0364,b4090
324,1.1745,0.5648,0.9878,-0.0492,+0.1206,b4487
753,0.9921,0.5950,0.9738,-0.0446,-0.0754,b4092
429,1.0332,0.5851,0.9790,-0.0199,+0.0112,b4093
552,1.0073,0.6051,0.9679,+0.0180,+0.0367,b4094
1131,1.0983,0.6145,0.9618,-0.0101,+0.1055,b4095
675,0.9231,0.6044,0.9683,+0.1225,+0.0861,b4096
753,1.0518,0.6162,0.9607,-0.0776,-0.0588,b4097
840,1.0690,0.5845,0.9793,+0.0265,+0.1175,b4098
1059,1.0484,0.6289,0.9515,+0.0150,+0.0891,b4099
579,0.9046,0.6114,0.9639,+0.0678,-0.0222,b4100
447,1.0135,0.6309,0.9500,+0.0567,+0.1152,b4101
720,0.9251,0.6208,0.9575,+0.1051,+0.0696,b4102
,,,,,,b4104
1011,1.1742,0.5569,0.9906,+0.0124,+0.1964,b4105
783,0.9575,0.5875,0.9778,+0.0652,+0.0402,b4106
438,1.0467,0.5205,0.9988,+0.0526,+0.1048,b4107
330,1.3077,0.4667,0.9968,-0.0130,+0.2386,b4108
2223,1.0357,0.5151,0.9993,-0.0410,-0.0074,b4109
873,1.0208,0.5716,0.9852,-0.0822,-0.0856,b4110
1497,0.9366,0.5057,0.9999,-0.1017,-0.1703,b4111
84,0.8261,0.4286,0.9852,-0.0556,-0.2083,b4703
1086,1.0845,0.5442,0.9944,-0.0355,+0.0465,b4112
663,1.1387,0.5354,0.9964,-0.0535,+0.0779,b4113
1638,0.9547,0.4951,0.9999,+0.0382,-0.0085,b4114
1332,0.8474,0.5390,0.9956,-0.0167,-0.1987,b4115
756,1.0106,0.4140,0.9786,+0.0479,+0.0429,b4116
2262,1.0000,0.5279,0.9978,+0.0486,+0.0543,b4117
903,1.0247,0.5050,0.9999,+0.0614,+0.0872,b4118
1350,1.0769,0.5259,0.9981,-0.0479,+0.0250,b4119
1416,0.8271,0.4590,0.9952,-0.0615,-0.2272,b4120
624,0.9439,0.5529,0.9919,-0.0377,-0.1111,b4121
1641,1.0720,0.5478,0.9934,+0.0612,+0.1509,b4122
1335,0.8750,0.5243,0.9983,-0.0400,-0.1843,b4123
714,1.0000,0.4958,0.9999,+0.0734,+0.0722,b4124
1626,1.1311,0.5000,1.0000,-0.0529,+0.0701,b4125
225,1.1635,0.4978,1.0000,-0.1071,+0.0442,b4126
267,1.5429,0.4120,0.9775,-0.1818,+0.2357,b4127
291,0.9272,0.3505,0.9345,+0.0196,-0.0476,b4128
168,0.6634,0.3512,0.9351,+0.0847,-0.2661,b4559
1512,1.0571,0.4755,0.9983,-0.0542,+0.0038,b4129
1452,0.8711,0.5124,0.9996,-0.0484,-0.1921,b4130
2142,1.0189,0.4767,0.9984,+0.0284,+0.0437,b4131
1329,0.8382,0.4959,1.0000,-0.0379,-0.2119,b4132
1533,1.0118,0.4207,0.9818,+0.0202,+0.0248,b4133
,,,,,,b4654
570,1.0956,0.5316,0.9971,-0.0231,+0.0712,b4135
1692,0.9076,0.5449,0.9942,+0.0195,-0.0831,b4136
333,1.0060,0.5045,0.9999,+0.0714,+0.0788,b4137
1296,0.8151,0.5278,0.9978,+0.0322,-0.1797,b4138
1431,1.0982,0.4934,0.9999,+0.0113,+0.1034,b4139
471,0.8765,0.4777,0.9986,-0.1022,-0.2195,b4140
1251,0.8756,0.5244,0.9983,-0.0884,-0.2370,b4141
288,1.2154,0.4931,0.9999,-0.1549,+0.0411,b4142
1641,1.2449,0.5302,0.9974,-0.0943,+0.1258,b4143
348,1.2597,0.5575,0.9904,-0.1546,+0.0649,b4144
864,1.1493,0.4537,0.9938,-0.0102,+0.1186,b4145
1023,1.0298,0.5288,0.9976,-0.0203,+0.0083,b4146
561,1.0549,0.4973,1.0000,-0.0538,+0.0000,b4147
120,0.7143,0.5583,0.9902,+0.1940,-0.1321,b4410
141,1.1045,0.4965,1.0000,-0.0857,+0.0141,b4411
312,0.9747,0.5385,0.9957,-0.1667,-0.2222,b4148
528,0.9701,0.5360,0.9963,-0.0177,-0.0531,b4149
1128,1.0812,0.5035,1.0000,+0.0106,+0.0893,b4150
354,0.8534,0.5508,0.9925,-0.0872,-0.2830,b4151
390,1.0103,0.4974,1.0000,-0.0206,-0.0102,b4152
729,1.0535,0.5391,0.9956,+0.0127,+0.0714,b4153
1803,1.1063,0.5641,0.9881,-0.0344,+0.0712,b4154
972,1.0637,0.5288,0.9976,-0.0739,-0.0175,b4155
1497,0.8973,0.4723,0.9978,-0.1061,-0.1975,b4156
309,1.1164,0.5049,0.9999,-0.1282,-0.0196,b4157
309,0.8176,0.4822,0.9991,-0.1275,-0.3125,b4158
3318,1.0133,0.5579,0.9903,-0.0330,-0.0266,b4159
963,1.0146,0.5369,0.9961,+0.0290,+0.0493,b4160
1047,1.0774,0.5406,0.9952,-0.0283,+0.0478,b4161
540,1.1774,0.5444,0.9943,-0.0952,+0.0650,b4162
48,0.8462,0.4375,0.9887,-0.1429,-0.2593,b4670
1134,1.0543,0.5273,0.9978,-0.0268,+0.0261,b4166
1542,1.0980,0.5720,0.9850,-0.0884,-0.0091,b4167
456,1.0088,0.5285,0.9977,-0.0705,-0.0698,b4168
1332,1.0911,0.5526,0.9920,-0.0326,+0.0570,b4169
1842,1.0790,0.5635,0.9883,-0.0058,+0.0796,b4170
945,1.1188,0.5354,0.9964,-0.1344,-0.0342,b4171
303,1.0200,0.4950,0.9999,+0.0000,+0.0196,b4172
1275,1.1179,0.5404,0.9953,-0.0943,+0.0102,b4173
1254,1.2393,0.5638,0.9882,-0.0750,+0.1481,b4174
999,1.1210,0.5325,0.9969,-0.0639,+0.0493,b4175
192,1.0426,0.4948,0.9999,-0.2421,-0.1959,b4176
1293,1.0203,0.5406,0.9952,-0.0558,-0.0438,b4177
420,1.0588,0.4833,0.9992,-0.1232,-0.0599,b4178
2436,1.1692,0.5534,0.9918,-0.0772,+0.0790,b4179
726,1.0802,0.5661,0.9874,-0.0560,+0.0159,b4180
396,1.0625,0.3889,0.9641,-0.0390,+0.0248,b4181
693,1.3100,0.5166,0.9992,-0.0950,+0.1761,b4182
654,1.1097,0.4771,0.9985,-0.0897,+0.0175,b4183
393,0.8714,0.4402,0.9897,-0.0405,-0.1545,b4184
633,1.0485,0.4929,0.9999,-0.0769,-0.0280,b4185
1158,1.0568,0.5311,0.9972,-0.0927,-0.0460,b4186
1620,1.0690,0.5438,0.9945,-0.1555,-0.1123,b4187
270,1.1260,0.5148,0.9994,-0.0360,+0.0840,b4188
324,1.2041,0.4938,0.9999,-0.1000,+0.0854,b4189
744,0.9787,0.5349,0.9965,-0.0151,-0.0405,b4190
750,1.2796,0.5093,0.9997,-0.0681,+0.1793,b4191
1059,1.1096,0.5241,0.9983,-0.0559,+0.0476,b4192
1392,0.8710,0.5323,0.9970,-0.0121,-0.1613,b4193
300,1.1739,0.5133,0.9995,-0.0649,+0.0959,b4194
459,1.1651,0.5447,0.9942,-0.0800,+0.0718,b4195
645,1.1148,0.5752,0.9836,-0.0620,+0.0438,b4196
849,1.2167,0.5701,0.9858,-0.1446,+0.0356,b4197
681,1.1897,0.5742,0.9841,-0.0691,+0.1103,b4198
270,1.1951,0.4630,0.9960,-0.0560,+0.1172,b4199
390,1.1196,0.5308,0.9973,-0.0145,+0.1038,b4200
309,1.0600,0.5275,0.9978,-0.0429,+0.0137,b4201
222,0.8974,0.5360,0.9962,+0.1597,+0.0680,b4202
444,1.1659,0.5023,1.0000,-0.0852,+0.0679,b4203
789,0.9824,0.4259,0.9841,+0.0714,+0.0375,b4204
,,,,,,b4205
633,1.1100,0.5592,0.9898,+0.0056,+0.1254,b4206
615,1.0847,0.5610,0.9892,-0.0493,+0.0296,b4207
1407,0.9039,0.5274,0.9978,-0.1186,-0.2391,b4208
657,1.2121,0.5327,0.9969,-0.0114,+0.1922,b4209
960,0.8391,0.5573,0.9905,-0.0206,-0.2235,b4210
855,1.1163,0.5439,0.9944,-0.0108,+0.1077,b4211
375,1.2455,0.5680,0.9866,-0.2300,-0.0494,b4212
1938,1.1973,0.4959,1.0000,-0.0780,+0.1013,b4213
735,1.1243,0.5551,0.9912,-0.0784,+0.0336,b4214
933,1.2374,0.3623,0.9446,-0.1657,+0.0723,b4215
549,1.2048,0.5282,0.9977,-0.0966,+0.0888,b4216
201,1.1613,0.4428,0.9905,-0.1236,+0.0357,b4217
1338,0.9881,0.5090,0.9998,-0.0132,-0.0259,b4218
633,0.9658,0.5466,0.9937,+0.0116,-0.0244,b4219
1728,1.0719,0.5336,0.9967,-0.0499,+0.0174,b4220
3774,1.1929,0.5503,0.9927,-0.0871,+0.0890,b4221
336,1.1961,0.5208,0.9987,-0.0857,+0.0932,b4222
246,1.3208,0.5122,0.9996,-0.0952,+0.1833,b4224
345,1.2258,0.5449,0.9942,-0.2447,-0.0701,b4225
525,1.1084,0.5162,0.9992,+0.0258,+0.1339,b4226
951,1.3083,0.4995,1.0000,-0.0779,+0.1891,b4227
1497,0.9933,0.5571,0.9906,+0.0504,+0.0558,b4485
1020,0.9883,0.5775,0.9826,-0.1205,-0.1787,b4230
990,0.8786,0.5192,0.9989,-0.0895,-0.2311,b4231
993,1.0265,0.5166,0.9992,+0.0058,+0.0333,b4232
1368,1.1611,0.5548,0.9913,-0.1436,-0.0115,b4233
546,1.3234,0.5330,0.9969,-0.0997,+0.1843,b4234
1347,1.1449,0.5442,0.9944,-0.0914,+0.0391,b4235
,,,,,,b4236
459,1.0044,0.5120,0.9996,+0.0213,+0.0268,b4237
2133,1.1161,0.5363,0.9962,-0.0297,+0.0839,b4238
1650,1.0625,0.5321,0.9970,-0.0228,+0.0389,b4239
